MSSubClass,MSZoning,LotFrontage,LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemo,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
60,3,75,9000,0,8,5,2006,2006,1088,1959,2,1,3,1,3,208,46,0,0,0,0,0,12,2007,270000
60,3,84,10728,0,8,5,2006,2006,1095,1939,2,1,3,1,3,192,51,0,0,0,0,0,8,2006,266000
20,0,64,9037,0,8,5,2006,2006,1476,1484,2,0,2,1,2,120,33,0,0,0,0,0,12,2007,265900
120,0,53,3982,0,8,5,2006,2006,1520,1567,2,0,1,1,3,312,0,0,0,0,0,0,10,2006,264561
20,0,87,11146,0,8,5,2006,2006,1709,1717,2,0,3,1,3,169,39,0,0,0,0,0,7,2009,255500
20,0,116,13501,0,8,5,2006,2006,1623,1636,2,0,3,1,3,0,60,0,0,0,0,0,6,2007,255000
120,0,48,6240,0,8,5,2006,2006,1324,1324,2,0,2,1,2,192,38,0,0,0,0,0,12,2009,254000
20,0,98,11428,0,8,5,2006,2006,1626,1634,2,0,3,1,3,0,44,0,0,0,0,0,5,2007,250000
20,3,84,11096,0,8,5,2006,2006,1656,1656,2,0,3,1,3,0,146,0,0,0,0,0,7,2007,249700
20,0,67,10656,0,8,5,2006,2007,1638,1646,2,0,3,1,3,192,80,0,0,0,0,0,11,2007,248900
120,0,53,4045,0,7,5,2006,2006,1356,1500,2,0,2,1,3,161,20,0,0,0,0,0,10,2006,246578
60,3,65,8125,0,7,5,2006,2007,1092,1550,2,0,2,1,2,0,168,0,0,0,0,0,10,2009,241000
20,0,50,14859,0,7,5,2006,2006,1670,1670,2,0,3,1,3,144,60,0,0,0,0,0,8,2006,240000
120,1,44,4750,0,8,5,2006,2007,1573,1625,2,0,2,1,2,123,0,0,0,153,0,0,12,2007,235000
60,0,120,15611,0,8,5,2006,2006,1079,1919,2,1,3,1,2,0,51,0,0,0,0,0,7,2006,233230
20,0,75,11957,0,8,5,2006,2006,1574,1574,2,0,3,1,3,144,104,0,0,0,0,0,7,2008,232000
20,0,85,10000,0,8,5,2006,2006,1588,1588,2,0,3,1,3,144,45,0,0,0,0,0,12,2007,227000
20,0,68,8814,0,7,5,2006,2006,1604,1604,2,1,3,1,2,123,110,0,0,0,0,0,3,2009,220000
60,0,58,14054,0,7,5,2006,2006,879,1863,2,1,4,1,3,100,17,0,0,0,0,0,11,2006,219210
60,0,79,9245,0,7,5,2006,2006,939,1797,2,1,3,1,2,144,53,0,0,0,0,0,4,2007,213500
120,0,34,4590,0,8,5,2006,2006,1554,1554,2,0,2,1,2,156,73,0,0,0,0,0,8,2007,209500
120,3,47,4230,0,7,5,2006,2007,1352,1352,2,0,2,1,2,0,241,0,0,0,0,0,4,2007,208900
20,0,64,6762,0,7,5,2006,2006,1187,1208,2,0,2,1,2,105,61,0,0,0,0,0,2,2010,206000
20,0,73,8990,0,7,5,2006,2006,1498,1498,2,0,2,1,2,351,33,0,0,0,0,0,4,2006,204900
120,0,44,6442,0,8,5,2006,2006,1370,1370,2,0,2,1,2,120,49,0,0,0,0,0,10,2007,202500
120,3,35,4274,0,7,5,2006,2007,1241,1241,1,1,1,1,2,0,116,0,0,0,0,0,11,2007,199900
60,3,65,8125,0,7,5,2006,2006,770,1576,2,1,3,1,2,0,50,0,0,0,0,0,8,2006,197000
120,0,53,3922,0,7,5,2006,2007,1258,1402,0,2,2,1,3,120,16,0,0,0,0,0,2,2007,194201
20,0,64,7406,0,7,5,2006,2006,1199,1220,2,0,2,1,2,105,54,0,0,0,0,0,7,2006,194000
20,0,74,8556,0,7,5,2006,2006,1240,1240,2,0,2,1,3,140,93,0,0,0,0,0,5,2007,194000
20,0,64,6762,0,7,5,2006,2006,1286,1294,2,0,2,1,2,168,55,0,0,0,0,0,7,2006,193879
20,3,60,7200,0,7,5,2006,2006,1293,1301,2,0,2,1,2,216,121,0,0,0,0,0,8,2006,187750
60,0,58,17104,0,7,5,2006,2006,654,1496,2,1,3,1,2,100,24,0,0,0,0,0,9,2006,179665
60,0,105,15578,0,6,5,2006,2006,728,1456,2,1,3,1,2,0,0,0,0,0,0,0,5,2006,172785
120,0,53,3922,0,7,5,2006,2007,1258,1258,2,0,2,1,3,144,16,0,0,0,0,0,6,2007,172500
80,0,73,9735,0,5,5,2006,2007,384,1394,2,1,3,1,2,100,0,0,0,0,0,0,5,2008,167500
160,3,35,4251,0,7,5,2006,2007,625,1250,2,1,2,1,2,0,54,0,0,0,0,0,6,2007,164700
60,0,73,8499,0,6,5,2006,2007,616,1412,2,1,3,1,2,0,36,0,0,0,0,0,3,2007,156932
60,0,85,11103,0,7,5,2006,2006,728,1456,2,1,3,1,2,0,0,0,0,0,0,0,7,2007,155835
20,0,74,8536,0,5,5,2006,2007,1125,1125,1,1,2,1,2,80,64,0,0,0,0,0,4,2007,155000
20,0,90,17217,0,5,5,2006,2006,1140,1140,1,0,3,1,0,36,56,0,0,0,0,0,7,2006,84500
20,0,60,8089,0,8,6,2007,2007,1419,1419,2,0,2,1,2,140,0,0,0,0,0,0,10,2007,392000
20,0,114,14803,0,10,5,2007,2008,2078,2084,2,0,2,1,3,188,45,0,0,0,0,0,6,2008,385000
60,0,77,9965,0,7,5,2007,2007,1264,2696,2,1,4,1,3,120,184,0,0,168,0,0,10,2007,383970
20,0,107,13891,0,8,5,2007,2008,1710,1710,2,0,2,1,3,0,102,0,0,0,0,0,1,2008,372402
60,3,85,10800,0,8,5,2007,2008,1034,2078,2,1,3,1,3,0,102,0,0,0,0,0,4,2008,339750
60,0,86,10562,0,8,5,2007,2007,1582,2161,1,1,3,1,3,178,120,0,0,0,0,0,11,2007,325624
20,0,86,13286,0,9,5,2007,2008,1698,1698,2,0,3,1,3,327,64,0,0,0,0,0,2,2009,320000
120,0,68,7820,0,9,5,2007,2007,1869,1869,2,0,2,1,2,210,54,0,0,0,0,0,12,2007,318061
20,0,93,12030,0,8,5,2007,2007,1694,1694,2,0,3,1,3,168,228,0,0,0,0,0,12,2007,318000
20,0,93,12085,0,8,5,2007,2007,1734,1734,2,0,3,1,3,0,0,0,0,0,0,0,11,2007,318000
20,0,89,12898,0,9,5,2007,2008,1620,1620,2,0,2,1,3,228,0,0,0,0,0,0,9,2009,315500
20,0,90,11694,0,9,5,2007,2007,1822,1828,2,0,3,1,3,0,108,0,0,260,0,0,7,2007,314813
20,0,79,9416,0,7,5,2007,2007,1726,1726,2,0,3,1,3,171,138,0,0,266,0,0,9,2007,311872
20,0,98,11478,0,8,5,2007,2008,1704,1704,2,0,3,1,3,0,50,0,0,0,0,0,5,2010,306000
60,3,75,9000,0,8,5,2007,2007,1184,2610,2,1,4,1,2,208,364,0,0,0,0,0,8,2007,303477
20,0,79,10637,0,8,5,2007,2008,1705,1718,2,0,3,1,3,208,44,0,0,0,0,0,9,2009,297000
20,0,71,9520,0,8,5,2007,2008,1638,1646,2,0,3,1,3,192,44,0,0,0,0,0,4,2008,293077
20,0,49,15256,0,8,5,2007,2007,1485,1464,2,0,3,1,3,168,160,0,0,0,0,0,8,2007,282922
60,0,69,9588,0,8,5,2007,2007,1482,2574,2,1,3,1,3,0,148,0,0,0,0,0,11,2007,276000
20,0,110,14230,0,8,5,2007,2007,1566,1600,2,0,3,1,3,0,56,0,0,0,0,0,7,2009,256300
20,3,72,8640,0,7,5,2007,2008,1372,1372,2,0,3,1,2,0,140,0,0,0,0,0,5,2008,250580
20,0,83,9849,0,7,6,2007,2007,1689,1689,2,0,3,1,3,0,56,0,0,0,0,0,6,2007,248328
20,0,89,10991,0,8,5,2007,2007,1571,1571,2,0,3,1,3,100,36,0,0,0,0,0,12,2007,239000
20,0,122,11923,0,9,5,2007,2007,1800,1800,2,0,2,1,2,288,136,0,0,0,0,0,5,2009,239000
20,0,92,11932,0,8,5,2007,2008,1580,1580,2,0,3,1,3,0,24,0,0,0,0,0,6,2008,235128
120,0,34,5001,0,7,5,2007,2008,1314,1314,2,0,2,1,2,172,62,0,0,0,0,0,7,2009,230000
60,3,84,10207,0,7,6,2007,2007,874,1761,3,0,3,1,2,144,105,0,0,0,0,0,8,2007,227875
20,0,76,9158,0,8,5,2007,2007,1496,1496,2,0,3,1,2,168,130,0,0,0,0,0,6,2007,225000
60,0,86,14598,0,6,5,2007,2007,894,1933,2,1,4,1,3,100,18,0,0,0,0,0,1,2008,214000
60,0,68,10769,0,8,5,2007,2007,866,1768,2,1,3,1,2,144,105,0,0,0,0,0,4,2009,212000
60,3,65,8125,0,7,6,2007,2007,813,1665,2,1,3,1,2,0,0,0,0,0,0,0,5,2008,205950
20,0,73,8925,0,8,5,2007,2007,1466,1466,2,0,3,1,3,100,18,0,0,0,0,0,7,2009,201000
20,0,103,11175,0,7,5,2007,2007,1316,1316,2,0,3,1,2,0,20,0,0,0,0,0,10,2007,200141
20,0,64,6762,0,7,5,2007,2007,1208,1208,2,0,2,1,2,105,54,0,0,0,0,0,9,2007,195400
20,0,64,7314,0,7,5,2007,2007,1232,1232,2,0,2,1,2,132,0,0,0,0,0,0,2,2009,194500
60,0,130,40094,0,10,5,2007,2008,3138,4676,3,1,3,1,3,208,406,0,0,0,0,0,10,2007,184750
20,3,95,11639,0,7,5,2007,2008,1428,1428,2,0,3,1,2,0,120,0,0,0,0,0,12,2008,182000
20,0,73,8899,0,7,5,2007,2007,1340,1340,2,0,3,1,2,100,30,0,0,0,0,0,8,2007,181134
20,0,85,11049,0,8,5,2007,2007,1234,1234,2,0,3,1,2,0,30,0,0,0,0,0,1,2008,179900
60,0,65,9018,0,7,5,2007,2007,728,1456,2,1,3,1,2,100,24,0,0,0,0,0,7,2007,179540
20,0,73,8993,0,7,5,2007,2007,1302,1302,2,0,3,1,2,0,22,0,0,0,0,0,8,2007,176485
120,0,51,3635,0,7,5,2007,2007,1386,1569,2,0,1,1,3,143,20,0,0,0,0,0,5,2009,175900
120,0,53,3684,0,7,5,2007,2007,1373,1555,2,0,2,1,3,143,20,0,0,0,0,0,6,2009,174000
20,0,43,3182,0,7,5,2007,2007,1266,1266,2,0,2,1,2,100,16,0,0,0,0,0,3,2008,159895
20,0,70,8402,0,5,5,2007,2007,1120,1120,1,0,3,1,0,0,30,0,0,0,0,0,12,2007,147000
160,3,34,3604,0,7,5,2007,2007,689,1392,2,0,2,1,2,0,102,0,0,0,0,0,2,2008,146000
20,0,96,12444,0,8,5,2008,2008,1932,1932,2,0,2,1,3,0,66,0,304,0,0,0,11,2008,394617
120,1,64,5587,0,8,5,2008,2008,1600,1652,2,0,2,1,2,162,53,0,153,0,0,0,11,2008,392500
20,0,89,13214,0,9,5,2008,2009,2002,2018,2,0,3,1,3,144,76,0,0,0,0,0,5,2010,378500
20,0,80,11844,0,8,5,2008,2008,2046,2046,2,1,3,1,3,322,82,0,0,0,0,0,7,2009,372500
120,0,65,8769,0,9,5,2008,2008,1702,1702,1,1,1,1,3,0,72,0,0,224,0,0,10,2008,367294
60,0,96,11308,0,9,5,2008,2008,1104,2184,2,1,3,1,3,0,102,0,0,0,0,0,7,2009,335000
20,0,61,10226,0,8,5,2008,2008,1622,1630,2,0,3,1,3,172,42,0,0,0,0,0,1,2009,295493
20,0,78,9262,0,8,5,2008,2009,1573,1578,2,0,3,1,3,0,36,0,0,0,0,0,5,2009,287090
20,0,75,14587,0,9,5,2008,2008,1498,1506,2,0,2,1,2,0,174,0,0,0,0,0,8,2008,264132
20,3,75,9000,0,8,5,2008,2008,1566,1566,2,0,3,1,2,144,168,0,0,0,0,0,4,2010,262500
20,0,64,10475,0,8,5,2008,2008,1694,1694,2,0,3,1,3,160,33,0,0,0,0,0,2,2010,245350
20,0,74,9612,0,8,5,2008,2009,1468,1468,2,0,3,1,3,210,150,0,0,0,0,0,12,2009,244600
20,0,91,12274,0,7,5,2008,2008,1417,1428,2,0,3,1,2,0,60,0,0,0,0,0,7,2008,227680
60,3,75,9000,0,8,5,2008,2008,768,1590,2,1,3,1,2,0,30,0,0,0,0,0,6,2009,210000
20,0,83,10159,0,9,5,2009,2010,1930,1940,2,1,3,1,3,168,95,0,0,0,0,0,4,2010,395192
20,3,85,9187,0,9,5,2009,2009,1766,1766,2,1,2,1,3,195,130,0,0,0,0,0,10,2009,370878
60,0,92,12003,0,8,5,2009,2010,774,1968,2,1,4,1,3,0,75,0,0,0,0,0,5,2010,269500
60,3,72,8640,0,7,5,2009,2009,900,1852,2,1,3,1,2,168,108,0,0,0,0,0,7,2009,252678
20,0,79,9541,0,7,5,2009,2009,1502,1502,2,0,3,1,2,0,114,0,0,0,0,0,9,2009,233170
20,3,72,8640,0,8,5,2009,2009,1300,1314,2,0,3,1,2,135,112,0,0,0,0,0,9,2009,229456
60,0,83,13159,0,7,5,2009,2009,846,1692,2,1,3,1,2,208,114,0,0,0,0,0,7,2009,224500
120,0,44,6371,0,7,5,2009,2010,1358,1358,2,0,2,1,2,192,35,0,0,0,0,0,6,2010,224000
20,3,75,7862,0,6,5,2009,2009,1218,1218,2,0,2,1,2,0,102,0,0,0,0,0,9,2009,208300
20,0,94,10402,0,7,5,2009,2009,1226,1226,2,0,3,1,3,0,36,0,0,0,0,0,5,2010,198900
160,3,30,3000,0,6,5,2009,2009,612,1224,2,1,2,1,2,0,234,0,0,0,0,0,6,2009,173733
160,3,40,3951,0,6,5,2009,2009,612,1224,2,1,2,1,2,0,234,0,0,0,0,0,6,2009,164500
20,0,88,11394,0,9,2,2010,2010,1856,1856,1,1,1,1,3,113,0,0,0,0,0,0,6,2010,394432
60,0,104,21535,0,10,6,,1995,,4316,3,1,4,1,,382,50,0,0,0,0,0,1,2007,755000
60,0,160,15623,0,10,5,,1996,,4476,3,1,4,1,,171,78,0,0,0,555,0,7,2007,745000
60,0,118,35760,0,10,5,,1996,,3627,3,1,4,1,,361,76,0,0,0,0,0,7,2006,625000
20,0,100,12919,0,9,5,,2010,,2364,2,1,2,1,,0,67,0,0,0,0,0,3,2010,611657
60,0,107,13891,0,9,5,,2009,,2822,3,1,4,1,,52,170,0,0,192,0,0,1,2009,582933
60,0,85,16056,0,9,5,,2006,,2868,3,1,4,1,,214,108,0,0,0,0,0,7,2006,556581
20,0,105,15431,0,10,5,,2008,,2402,2,0,2,1,,0,72,0,0,170,0,0,4,2009,555000
20,0,63,17423,0,9,5,,2009,,2234,2,0,1,1,,0,60,0,0,0,0,0,7,2009,501837
60,0,104,13518,0,9,5,,2009,,3140,3,1,4,1,,144,78,0,0,0,0,0,7,2009,485000
75,1,90,22950,0,10,9,,1993,,3608,2,1,4,1,,0,260,0,0,410,0,0,6,2006,475000
20,0,,11400,0,10,5,,2002,,,2,1,2,1,,314,140,0,0,0,0,0,3,2007,466500
20,0,107,13891,0,10,5,,2006,,2076,2,1,2,1,,216,229,0,0,0,0,0,9,2006,465000
60,0,97,13478,0,10,5,,2008,,2296,2,1,3,1,,382,274,0,0,0,0,0,6,2009,451950
60,0,67,14948,0,9,5,,2008,,2713,2,1,3,1,,126,66,0,0,0,0,0,11,2008,446261
60,0,66,13682,0,10,5,,2006,,2945,3,1,3,1,,192,0,37,0,0,0,0,10,2006,438780
60,0,56,20431,0,9,5,,2006,,2728,2,1,4,1,,0,0,0,0,0,0,0,4,2006,437154
20,0,,12692,0,8,5,,1993,,,3,0,4,1,,264,75,291,0,0,0,0,5,2007,430000
60,0,96,12474,0,10,5,,2008,,2332,2,1,3,1,,196,134,0,0,0,0,0,8,2008,426000
20,0,49,20896,0,8,5,,2006,,2097,1,1,1,1,,192,267,0,0,0,0,0,1,2006,423000
20,0,107,14450,0,9,5,,2007,,2121,2,1,3,1,,124,98,0,0,142,0,0,5,2007,415298
60,0,110,13688,0,9,5,,2004,,2668,2,1,3,1,,400,0,0,0,0,0,0,3,2008,412500
50,0,56,14720,0,8,5,,1996,,3238,2,1,4,1,,283,86,0,0,0,0,0,3,2010,410000
60,0,174,15138,0,8,5,,1996,,2794,2,1,4,1,,0,146,202,0,0,0,0,7,2009,403000
20,0,94,12220,0,10,5,,2009,,2020,2,1,3,1,,156,54,0,0,0,0,0,9,2009,402861
60,0,52,46589,0,8,7,,2005,,2448,2,1,4,1,,517,76,0,0,0,0,0,7,2009,402000
50,0,,14100,0,8,9,,1997,,,3,1,4,1,,314,12,0,0,0,0,0,5,2008,381000
60,0,,11050,0,9,5,,2000,,,2,1,3,1,,253,142,0,0,0,0,0,5,2009,313000
50,0,,15660,0,7,9,,2006,,,1,1,3,1,,0,119,150,0,0,0,0,5,2008,311500
60,0,,14541,0,8,7,,1993,,,2,1,5,1,,209,55,0,0,0,0,0,11,2006,310000
60,0,,9572,0,8,5,,1990,,,2,1,4,1,,500,0,0,0,0,0,0,6,2007,302000
60,0,,8963,0,8,9,,1996,,,3,1,4,1,,0,204,0,0,0,0,0,7,2008,299800
60,0,,17542,0,7,7,,2003,,,2,1,3,1,,220,47,0,0,0,0,0,7,2007,294000
60,0,,9240,0,8,5,,2002,,,2,1,3,1,,0,45,0,0,189,0,0,9,2008,287000
20,0,,15498,0,8,6,,1976,,,2,0,2,1,,0,72,174,0,0,0,0,5,2008,287000
60,0,,14364,0,7,5,,1989,,,2,1,3,1,,60,55,0,0,154,0,0,4,2007,277000
50,0,,159000,0,6,7,,2006,,,2,0,4,1,,0,98,0,0,0,0,500,6,2007,277000
120,0,,6563,0,8,5,,1985,,,2,0,2,1,,114,28,234,0,0,0,0,12,2006,275000
20,0,,14781,0,8,5,,2002,,,2,0,3,1,,198,150,0,0,0,0,0,8,2006,275000
60,0,,12227,0,6,7,,1995,,,2,1,4,1,,550,282,0,0,0,0,0,7,2008,272000
20,0,,13265,0,8,5,,2002,,,2,0,3,1,,150,59,0,0,0,0,0,7,2008,271000
60,0,,13346,0,7,5,,2000,,,2,1,4,1,,0,40,0,0,0,0,0,7,2006,268000
20,0,,20781,0,7,7,,2003,,,2,0,3,1,,0,80,0,290,0,0,0,6,2006,262500
60,0,,11885,0,8,5,,2001,,,2,1,3,1,,160,122,0,0,0,0,0,11,2009,261500
40,0,,23595,0,7,6,,1979,,,0,1,0,1,,268,0,0,0,0,0,0,4,2010,260000
20,0,,53227,0,4,6,,1994,,,1,0,2,1,,224,137,0,0,0,0,0,3,2008,256000
60,0,,11250,0,8,5,,2002,,,2,1,4,1,,0,0,0,0,0,0,0,5,2008,255900
60,0,,11029,0,6,7,,1984,,,2,1,4,1,,0,65,0,0,222,0,0,8,2006,250000
60,0,,11170,0,7,5,,1991,,,2,1,4,1,,0,0,0,0,0,0,0,4,2006,250000
60,0,,11000,0,8,5,,2000,,,2,1,4,1,,0,56,0,0,0,0,0,6,2007,248000
70,0,,24090,0,7,7,,1950,,,2,0,4,1,,56,0,318,0,0,0,0,6,2010,244400
60,0,,12224,0,6,5,,2000,,,2,1,3,1,,24,48,0,0,0,0,0,7,2009,244000
60,0,,53107,0,6,5,,1992,,,2,1,3,1,,216,231,0,0,0,0,0,6,2007,240000
20,0,,12925,0,6,7,,1970,,,2,1,4,1,,0,42,0,0,0,0,0,5,2008,237500
20,0,,11838,0,8,5,,2001,,,2,0,3,1,,202,151,0,0,0,0,0,6,2009,236500
60,0,,8795,0,7,5,,2000,,,2,1,4,1,,224,54,0,0,0,0,0,4,2009,236000
60,0,,10316,0,7,5,,2000,,,2,1,3,1,,0,184,0,0,0,0,0,6,2008,235000
20,0,,13500,0,6,7,,1975,,,1,0,1,1,,409,0,0,0,0,0,0,3,2008,235000
60,0,,16659,0,7,7,,1994,,,2,1,3,1,,0,250,0,0,0,0,0,3,2006,235000
120,0,,3196,0,7,5,,2004,,,2,0,2,1,,143,20,0,0,0,0,0,10,2006,234000
20,0,,8125,0,7,5,,2002,,,2,0,3,1,,0,136,0,0,0,0,0,2,2006,230000
70,0,,11435,0,8,7,,1950,,,1,0,3,1,,0,0,0,0,0,0,0,6,2006,230000
50,0,,13837,0,7,5,,1988,,,2,1,4,1,,0,0,0,0,0,0,0,2,2006,229000
190,0,,164660,1,5,6,,1965,,,2,0,3,1,,670,0,0,0,0,0,700,8,2008,228950
60,0,,9375,0,8,5,,2002,,,2,1,3,1,,192,87,0,0,0,0,0,8,2007,228500
20,0,,16669,0,8,6,,1981,,,2,1,2,1,,574,64,0,0,0,0,0,1,2006,228000
60,3,,7050,0,7,5,,2001,,,2,1,3,1,,0,235,0,0,0,0,0,5,2007,226000
60,0,,10762,0,7,5,,1999,,,2,1,3,1,,0,0,0,0,0,0,0,5,2009,225000
60,0,,12394,0,7,5,,2003,,,2,1,3,1,,100,48,0,0,0,0,0,10,2007,225000
20,0,,16381,0,6,5,,1969,,,2,0,3,1,,0,73,216,0,0,0,0,12,2006,223000
60,0,,13006,0,7,5,,1997,,,2,1,4,1,,0,0,0,0,0,0,0,11,2006,222000
20,0,,21695,0,6,9,,2007,,,2,0,3,1,,292,44,0,182,0,0,0,12,2009,222000
20,0,,6853,0,8,5,,2002,,,2,0,2,1,,192,25,0,0,0,0,0,6,2009,220000
60,0,,9375,0,7,5,,1998,,,2,1,3,1,,576,36,0,0,0,0,0,2,2009,219500
20,0,,21000,0,6,5,,1953,,,2,0,3,1,,166,120,192,0,0,0,0,10,2007,217000
60,0,,7851,0,6,5,,2002,,,2,1,4,1,,288,48,0,0,0,0,0,5,2010,216500
60,3,,7500,0,7,5,,2000,,,2,1,3,1,,0,96,0,0,0,0,0,1,2010,216000
120,0,,3196,0,8,5,,2003,,,2,0,2,1,,143,20,0,0,0,0,0,5,2006,215000
20,0,,16196,0,7,5,,1998,,,2,0,3,1,,402,25,0,0,0,0,0,8,2007,215000
20,0,,16635,0,6,7,,2000,,,2,0,3,1,,240,0,0,0,0,0,0,6,2009,215000
75,0,,11888,0,6,6,,1994,,,2,0,5,1,,0,60,268,0,0,0,0,7,2009,214500
60,0,,8755,0,7,5,,1999,,,2,1,3,1,,0,0,0,168,0,0,0,6,2009,214000
60,0,,9531,0,6,5,,1998,,,2,1,3,1,,0,36,0,0,0,0,0,5,2007,211000
160,0,,5062,0,7,5,,1984,,,2,0,3,1,,219,0,0,0,0,0,0,9,2007,207500
60,0,,8880,0,7,5,,2002,,,2,1,3,1,,0,130,0,0,0,0,0,5,2010,205000
20,0,,10603,0,6,7,,2001,,,2,0,3,1,,168,68,0,0,0,0,0,2,2010,205000
60,0,,9303,0,6,5,,1997,,,2,1,3,1,,144,122,0,0,0,0,0,7,2007,204000
60,0,,13700,0,7,6,,1988,,,1,2,4,1,,60,84,0,0,273,0,0,5,2008,201800
20,0,,32668,0,6,3,,1975,,,3,0,4,2,,0,0,200,0,0,0,0,3,2007,200624
60,0,,8068,0,6,5,,2002,,,2,1,4,1,,120,46,0,0,0,0,0,12,2009,200000
60,0,,10382,0,7,6,,1973,,,2,1,3,1,,235,204,228,0,0,0,350,11,2009,200000
60,0,,11214,0,7,5,,1999,,,2,1,4,1,,89,0,0,0,0,0,0,7,2006,199900
60,0,,12384,0,7,7,,1976,,,2,1,3,1,,0,113,252,0,0,0,0,11,2007,197900
80,0,,17871,0,6,5,,1976,,,1,1,3,1,,0,0,0,0,0,0,0,6,2009,197900
60,0,,10304,0,5,7,,1976,,,2,1,4,1,,448,96,0,0,0,0,0,10,2009,197500
20,0,,9819,0,6,5,,1977,,,2,0,2,1,,264,32,0,0,0,0,0,5,2009,196000
60,0,,12046,0,6,6,,1976,,,2,1,4,1,,0,224,0,0,0,0,0,6,2007,195000
60,0,,9453,0,7,7,,2003,,,2,1,3,1,,370,70,0,238,0,0,0,2,2010,194500
60,0,,10832,0,7,5,,1996,,,2,1,3,1,,143,46,0,0,0,0,500,10,2008,194500
80,0,,16157,0,5,7,,1978,,,1,1,2,1,,168,180,0,0,0,0,0,6,2007,194000
120,0,,5271,0,7,5,,1986,,,1,1,2,1,,0,80,0,0,184,0,0,12,2006,190000
20,0,,10708,0,5,5,,1993,,,1,0,2,1,,476,0,0,0,142,0,0,11,2009,190000
60,0,,14803,0,6,5,,1971,,,2,1,4,1,,0,66,0,0,0,0,0,6,2006,190000
60,0,,18800,0,6,5,,1976,,,2,1,3,1,,306,111,0,0,0,0,0,7,2006,190000
20,0,,36500,0,5,5,,1964,,,2,0,4,1,,168,198,0,0,0,0,0,6,2006,190000
60,0,,8000,0,6,5,,1996,,,2,1,3,1,,224,84,0,0,0,0,0,6,2008,188000
120,0,,5814,0,8,5,,1984,,,1,0,1,1,,63,0,0,0,0,0,0,8,2009,187500
60,0,,12205,0,6,8,,2007,,,2,1,5,1,,133,168,0,0,0,0,0,7,2007,187500
60,0,,13031,0,6,5,,1996,,,2,1,3,1,,315,44,0,0,0,0,0,7,2006,187500
80,0,,14115,0,7,5,,1980,,,2,0,3,1,,233,48,0,0,0,0,0,6,2009,187500
20,0,,9156,0,6,7,,1968,,,2,0,3,1,,0,0,0,0,0,0,0,8,2009,185750
60,0,,9765,0,6,8,,1993,,,2,1,3,1,,232,63,0,0,0,0,480,4,2009,185000
20,0,,11717,0,6,6,,1970,,,2,0,2,1,,371,0,0,0,0,0,0,2,2009,185000
60,0,,28698,0,5,5,,1967,,,2,1,3,1,,486,0,0,0,225,0,0,6,2009,185000
80,0,,7750,0,8,5,,2002,,,2,1,3,1,,120,0,0,0,0,0,0,3,2009,184100
60,0,,7472,0,7,9,,2004,,,1,1,4,1,,0,32,0,0,0,0,0,6,2007,184000
20,0,,12546,0,6,7,,1981,,,2,0,3,1,,0,0,99,0,0,0,0,4,2007,182900
20,0,,14585,0,6,6,,1987,,,1,0,3,1,,216,110,0,0,0,0,0,6,2007,181900
60,0,,8063,0,6,5,,2000,,,2,1,3,1,,100,48,0,0,0,0,0,11,2007,181000
60,0,,24682,0,6,5,,1999,,,2,1,3,1,,0,103,0,0,0,0,0,6,2009,181000
80,0,,14112,0,5,7,,1964,,,1,0,3,1,,227,0,0,0,0,0,0,4,2010,180500
80,0,,7750,0,7,5,,2000,,,2,1,3,1,,180,0,0,0,0,0,0,4,2010,180000
20,0,,11200,0,6,5,,1985,,,2,0,3,1,,165,26,0,0,0,0,0,5,2006,180000
20,0,,19900,0,7,5,,1989,,,2,0,3,1,,301,0,0,0,0,0,0,7,2010,180000
80,0,,21453,0,6,5,,1969,,,1,0,1,1,,0,130,0,130,0,0,0,10,2006,180000
20,0,,7153,0,6,5,,1991,,,2,0,3,1,,112,51,0,0,0,0,0,6,2008,179200
120,1,,3072,0,7,5,,2004,,,2,0,2,1,,144,20,0,0,0,0,0,5,2006,178740
85,0,,12122,0,7,9,,2007,,,1,0,3,1,,144,76,0,0,0,0,0,7,2008,178400
60,0,,9636,0,6,5,,1993,,,2,1,3,1,,342,40,0,0,0,0,0,12,2009,178000
160,3,,2117,0,6,5,,2000,,,2,1,3,1,,0,32,0,0,0,0,0,6,2010,177500
70,0,,7500,0,6,7,,1950,,,1,0,3,1,,0,0,0,0,224,0,0,11,2009,177500
160,3,,2117,0,6,5,,2000,,,2,1,3,1,,0,0,0,0,0,0,0,6,2007,177000
60,0,,13869,0,6,6,,1997,,,2,0,3,1,,0,75,0,0,0,0,0,7,2007,177000
60,0,,9900,0,7,5,,1968,,,2,1,4,1,,0,43,0,0,0,0,0,4,2008,176000
20,0,,15611,0,5,6,,1977,,,2,0,3,1,,180,0,0,0,0,0,0,3,2008,175000
120,0,,2887,0,6,5,,1997,,,1,0,2,1,,307,0,0,0,0,0,0,11,2008,173000
60,0,,9130,0,6,8,,2000,,,1,1,4,1,,0,40,0,0,0,0,0,7,2008,173000
80,0,,9947,0,7,5,,1991,,,2,0,3,1,,168,27,0,0,0,0,0,6,2009,173000
50,0,,13650,0,5,5,,1958,,,2,0,4,1,,0,0,0,0,0,0,0,7,2006,172500
